gid,year,cctv,light,log_pa,ep,fp,yp,log_nb
木夭丑友什67ab34bb,0.2,1,1,-0.114289146,0.257336343,0.409824561,-0.023076923,4.634728988
木夭丑友什67ab35aa,0.466666667,1,1,0.572108852,1.846501129,0.929122807,0.838461538,3.433987204
木夭丑友什67ab35ab,-0.066666667,0,0,0.572108852,0.848758465,0.934736842,1.646153846,3.044522438
木夭丑友什67ab35ba,-0.8,1,1,0.408128226,0.361173815,0.74245614,1.8,4.110873864
木夭丑友什67ab35bb,-0.666666667,0,0,0.749054812,-0.203160271,-0.154385965,-0.123076923,3.258096538
木夭丑友什67ab36ba,-0.133333333,0.5,0.5,0.395414772,0.288939052,0.167017544,-0.123076923,3.761200116
木夭丑友什67ab36bb,0.266666667,0.5,0.5,0.395414772,2.573363431,1.578947368,0.715384615,5.214935758
木夭丑友什67ab37aa,0.466666667,1.5,1.5,-0.271808723,1.033860045,0.425263158,-0.130769231,5.170483995
木夭丑友什67ab37ab,0.666666667,0,0,-0.271808723,0.288939052,0.008421053,-0.2,4.672828834
木夭丑友什67ab37ba,0.733333333,2,2,-1.619488248,2.577878104,1.155087719,0.415384615,6.190315406
木夭丑友什67ab37bb,0.733333333,3,3,-0.805196684,2.306997743,1.226666667,0.584615385,5.834810737
木夭丑友什67ab38aa,0.8,1.5,1.5,-0.805196684,1.471783296,0.691929825,0.2,5.537334267
木夭丑友什67ab38ab,0.666666667,2.5,2.5,-0.500875293,1.69751693,0.919298246,0.692307692,5.411646052
木夭丑友什67ab38ba,0.733333333,1.5,1.5,-0.500875293,2.925507901,1.70245614,0.676923077,6.345636361
木夭丑友什67ab38bb,0.733333333,1,1,-0.097612829,1.413092551,0.996491228,0.553846154,5.733341277
木夭丑友什67ab39ab,-0.266666667,0.5,0.5,-1.575036486,-0.162528217,-0.147368421,-0.215384615,2.63905733
木夭丑友什67ab39ba,-0.2,0,0,-1.575036486,0.212189616,0.22877193,-0.007692308,3.891820298
木夭丑友什67ab40ab,-0.066666667,0,0,0.515215972,-0.225733634,-0.221754386,-0.161538462,2.890371758
木夭丑友什67ab40ba,-0.266666667,0,0,0.512823626,-0.144469526,-0.168421053,-0.2,2.772588722
木夭丑友什67ab40bb,-0.333333333,0,0,0.83984156,-0.076749436,-0.051929825,-0.153846154,3.433987204
木夭丑友什67ba29bb,0.666666667,0,0,0.308954208,-0.297968397,-0.307368421,-0.261538462,1.609437912
木夭丑友什67ba30aa,-0.066666667,0.5,0.5,0.316998127,0.180586907,0.056140351,0.123076923,3.610917913
木夭丑友什67ba30ab,0.333333333,0,0,0.316998127,0.744920993,0.724210526,1.269230769,2.772588722
木夭丑友什67ba30ba,0.533333333,1,1,0.316998127,0.717832957,0.858947368,1.338461538,3.044522438
木夭丑友什67ba30bb,0.4,1,1,0.332177312,0.812641084,0.741052632,0.661538462,3.218875825
木夭丑友什67ba31aa,0.6,0,0,0.332177312,0.781038375,1.093333333,1.930769231,2.995732274
木夭丑友什67ba31ab,0.133333333,-0.5,-0.5,0.131905071,-0.013544018,0.043508772,0.253846154,1.791759469
木夭丑友什67ba31ba,0.066666667,0,0,0.472500509,-0.297968397,-0.315789474,-0.323076923,1.945910149
木夭丑友什67ba31bb,-0.266666667,0,0,0.607589292,0.094808126,0.150175439,0.123076923,3.871201011
木夭丑友什67ba32aa,-0.133333333,-0.5,-0.5,0.947789399,-0.306997743,-0.32,-0.323076923,0.693147181
木夭丑友什67ba32ab,-0.133333333,-0.5,-0.5,1.071583616,-0.063205418,-0.138947368,-0.207692308,3.044522438
木夭丑友什67ba32ba,-0.133333333,0.5,0.5,1.071583616,0.30248307,0.18245614,0.030769231,3.401197382
木夭丑友什67ba32bb,-0.266666667,0,0,1.088561953,-0.153498871,-0.213333333,-0.169230769,2.48490665
木夭丑友什67ba33aa,-0.266666667,0.5,0.5,1.088561953,0.018058691,0.032280702,0,3.871201011
木夭丑友什67ba33ab,-0.133333333,0.5,0.5,0.758934921,-0.158013544,-0.18245614,-0.223076923,3.135494216
木夭丑友什67ba34aa,-0.2,-0.5,-0.5,0.346422567,-0.293453725,-0.293333333,-0.323076923,1.791759469
木夭丑友什67ba34ab,0.266666667,-0.5,-0.5,-0.114289146,0.90744921,0.72,0.592307692,2.995732274
木夭丑友什67ba34ba,0.333333333,0,0,-0.114289146,0.785553047,0.524912281,0.361538462,4.304065093
木夭丑友什67ba34bb,0.266666667,0,0,-0.114289146,0.243792325,0.321403509,0.138461538,4.718498871
木夭丑友什67ba35aa,0.4,-0.5,-0.5,0.572108852,2.153498871,1.861052632,2.3,2.995732274
木夭丑友什67ba35ab,-0.2,-0.5,-0.5,0.572108852,1.458239278,1.461052632,2.046153846,3.135494216
木夭丑友什67ba35ba,-0.8,1,1,0.2569651,0.225733634,0.763508772,1.953846154,3.555348061
木夭丑友什67ba35bb,-0.8,-0.5,-0.5,2.658649851,-0.279909707,-0.21754386,-0.092307692,2.833213344
木夭丑友什67ba36ba,0.133333333,0,0,1.019569081,0.288939052,0.098245614,-0.146153846,3.891820298
木夭丑友什67ba36bb,0.333333333,0.5,0.5,0.395414772,3.069977427,1.705263158,0.6,5.556828062
木夭丑友什67ba37aa,0.333333333,-0.5,-0.5,0.184818437,3.200902935,1.717894737,0.738461538,5.087596335
木夭丑友什67ba37ab,0.6,0.5,0.5,0.039220713,0.749435666,0.631578947,0.184615385,5.093750201
木夭丑友什67ba37ba,0.733333333,2,2,-1.018877321,2.428893905,1.347368421,0.669230769,6.152732695
木夭丑友什67ba37bb,0.933333333,2,2,-1.117795108,2.988713318,1.22245614,0.2,6.37502482
木夭丑友什67ba38aa,0.8,2,2,-1.016111067,1.440180587,0.673684211,0.223076923,5.170483995
木夭丑友什67ba38ab,0.466666667,2,2,-0.443166975,1.417607223,0.993684211,0.907692308,5.075173815
木夭丑友什67ba38ba,0.8,1.5,1.5,-0.443166975,2.334085779,1.240701754,0.638461538,5.855071922
木夭丑友什67ba38bb,0.8,1,1,0.242161557,2.532731377,1.470877193,0.892307692,6.285998095
木夭丑友什67ba39aa,-0.333333333,0,0,0.279145741,0.225733634,0.656842105,1.284615385,3.931825633
木夭丑友什67ba40aa,-0.4,0,0,0.384581897,-0.343115124,-0.341052632,-0.323076923,1.791759469
木夭丑友什67ba41ab,-1.133333333,-0.5,-0.5,0.079734968,-0.090293454,-0.050526316,-0.153846154,0
木夭丑友什67ba41ba,-1.133333333,-0.5,-0.5,0.079734968,2.744920993,1.685614035,0.615384615,3.135494216
木夭丑友什67bb29bb,0.066666667,-0.5,-0.5,0.308954208,-0.130925508,-0.175438596,-0.115384615,2.564949357
木夭丑友什67bb30aa,0.266666667,-0.5,-0.5,0.559615788,0.564334086,0.446315789,0.592307692,2.833213344
木夭丑友什67bb30ab,0.4,0.5,0.5,0.559615788,1.58013544,1.910175439,2.623076923,3.555348061
木夭丑友什67bb30ba,0.2,-0.5,-0.5,0.559615788,0.410835214,0.551578947,1.161538462,3.091042453
木夭丑友什67bb30bb,0.533333333,-0.5,-0.5,0.332177312,0.961625282,1.082105263,1.415384615,3.044522438
木夭丑友什67bb31aa,0.133333333,0,0,0.332177312,0.212189616,0.256842105,0.223076923,3.63758616
木夭丑友什67bb31ab,0.266666667,-0.5,-0.5,0.302324349,-0.343115124,-0.332631579,-0.323076923,1.098612289
木夭丑友什67bb31ba,-0.066666667,0,0,0.472500509,-0.270880361,-0.315789474,-0.323076923,3.044522438
木夭丑友什67bb31bb,-0.266666667,0,0,0.472500509,-0.045146727,-0.123508772,-0.076923077,3.496507561
木夭丑友什67bb32ab,-0.466666667,0,0,1.05535678,-0.06772009,-0.071578947,-0.046153846,3.091042453
木夭丑友什67bb33aa,-0.4,-0.5,-0.5,1.088561953,-0.343115124,-0.332631579,-0.323076923,0.693147181
木夭丑友什67bb33ab,-0.466666667,-0.5,-0.5,0.889125064,-0.266365688,-0.263859649,-0.238461538,2.397895273
木夭丑友什67bb34aa,-0.4,0,0,0.627541423,-0.094808126,-0.112280702,-0.115384615,3.433987204
木夭丑友什67bb34ab,-0.2,1,1,-0.114289146,0.198645598,0.186666667,0.053846154,3.465735903
木夭丑友什67bb34ba,0.266666667,-0.5,-0.5,-0.114289146,0.613995485,0.659649123,0.353846154,4.65396035
木夭丑友什67bb34bb,0.266666667,0.5,0.5,-0.114289146,0.550790068,0.638596491,0.584615385,4.762173935
木夭丑友什67bb35aa,0.4,0.5,0.5,0.572108852,1.241534989,1.26877193,1.876923077,2.944438979
木夭丑友什67bb35ab,-1,-0.5,-0.5,0.572108852,0.270880361,0.359298246,0.623076923,3.610917913
木夭丑友什67bb35ba,-0.933333333,-0.5,-0.5,0.471252849,0.821670429,1.351578947,3.184615385,2.708050201
木夭丑友什67bb35bb,-1,-0.5,-0.5,2.658649851,-0.207674944,-0.174035088,0,2.772588722
木夭丑友什67bb36ba,0.2,1,1,0.379805361,0.347629797,0.383157895,0.315384615,3.951243719
木夭丑友什67bb36bb,0.333333333,0.5,0.5,0.379805361,1.300225734,0.877192982,0.8,4.624972813
木夭丑友什67bb37aa,0,0,0,-0.572701027,-0.022573363,-0.08,-0.161538462,2.48490665
木夭丑友什67bb37ab,0.466666667,0,0,-0.572701027,0.320541761,0.392982456,0.015384615,4.553876892
木夭丑友什67bb37ba,0.666666667,2.5,2.5,-1.343234872,2.961625282,1.587368421,0.538461538,6.37502482
木夭丑友什67bb37bb,0.733333333,2,2,-1.117795108,3.101580135,1.625263158,0.630769231,6.415096959
木夭丑友什67bb38aa,0.866666667,2,2,-1.016111067,1.051918736,0.74245614,0.369230769,5.407171771
木夭丑友什67bb38ab,0.533333333,1.5,1.5,-0.443166975,2.248306998,1.49754386,0.815384615,5.323009979
木夭丑友什67bb38ba,0.533333333,2,2,-0.443166975,2.379232506,1.77122807,1.238461538,5.463831805
木夭丑友什67bb38bb,0.8,1.5,1.5,-0.443166975,2.988713318,1.656140351,0.592307692,6.470799504
木夭丑友什67bb39aa,0.733333333,0.5,0.5,0.487352268,0.577878104,0.339649123,0.023076923,5.429345629
木夭丑友什67bb39ab,1.466666667,-0.5,-0.5,0.076961041,-0.343115124,-0.341052632,-0.323076923,0
木夭丑友什67bb40aa,-0.2,-0.5,-0.5,0.384581897,-0.343115124,-0.341052632,-0.323076923,2.890371758
木夭丑友什67bb40ab,-0.8,0,0,0.384581897,-0.343115124,-0.341052632,-0.323076923,1.386294361
木夭丑友什67bb40ba,0,0.5,0.5,0.590560592,-0.297968397,-0.327017544,-0.323076923,2.63905733
木夭丑友什67bb40bb,-1,-0.5,-0.5,0.583890195,-0.045146727,0.015438596,0.230769231,3.891820298
木夭丑友什67bb41aa,-1,-0.5,-0.5,0.583890195,0.022573363,0.026666667,0.2,2.772588722
木夭丑友什67bb41ab,-1.066666667,-0.5,-0.5,0.079734968,-0.126410835,-0.06877193,0.123076923,1.386294361
木夭丑友什67bb41ba,-1.133333333,-0.5,-0.5,0.079734968,2.063205418,1.173333333,1.284615385,1.945910149
木夭丑友什68aa29ba,0.2,0,0,0.714419316,0.009029345,-0.037894737,-0.130769231,3.401197382
木夭丑友什68aa29bb,0.133333333,-0.5,-0.5,0.308954208,0.031602709,-0.012631579,-0.092307692,3.36729583
木夭丑友什68aa30aa,0.466666667,0,0,0.559615788,1.598194131,1.10877193,0.907692308,3.295836866
木夭丑友什68aa30ab,0.333333333,0.5,0.5,0.559615788,0.325056433,0.161403509,0.046153846,2.564949357
木夭丑友什68aa30ba,0.2,0.5,0.5,0.559615788,-0.018058691,0.071578947,0.238461538,3.135494216
木夭丑友什68aa30bb,0.2,2,2,0.661140384,0.433408578,0.557192982,0.546153846,4.290459441
木夭丑友什68aa31aa,0.133333333,0.5,0.5,0.661140384,-0.018058691,0.002807018,0.023076923,3.713572067
木夭丑友什68aa31ba,-0.2,-0.5,-0.5,0.830732844,-0.18510158,-0.209122807,-0.169230769,2.564949357
木夭丑友什68aa31bb,-0.466666667,-0.5,-0.5,0.830732844,-0.194130926,-0.190877193,-0.107692308,2.564949357
木夭丑友什68aa34aa,0,0,0,0.611937125,-0.176072235,-0.123508772,-0.130769231,2.995732274
木夭丑友什68aa34ab,-0.2,0,0,0.611937125,2.695259594,0.72,-0.046153846,3.496507561
木夭丑友什68aa34ba,0.333333333,-0.5,-0.5,0.611937125,0.943566591,0.850526316,0.930769231,3.891820298
木夭丑友什68aa34bb,0.333333333,-0.5,-0.5,0.112435429,0.505643341,0.513684211,0.484615385,3.784189634
木夭丑友什68aa35aa,0.466666667,2,2,0.454889991,0.428893905,0.398596491,0.361538462,2.48490665
木夭丑友什68aa36ba,0.6,-0.5,-0.5,0.379805361,1.079006772,0.785964912,0.592307692,3.931825633
木夭丑友什68aa36bb,0.533333333,0,0,0.379805361,0.433408578,0.252631579,0.4,2.833213344
木夭丑友什68aa37aa,0.6,0,0,-0.572701027,0.731376975,0.416842105,0.192307692,4.442651256
木夭丑友什68aa37ab,0.333333333,0,0,-0.572701027,1.589164786,2.395789474,1.830769231,4.736198448
木夭丑友什68aa37ba,0.6,1,1,-0.949330586,0.993227991,0.712982456,0.261538462,5.176149733
木夭丑友什68aa37bb,0.733333333,2.5,2.5,-0.949330586,2.496613995,1.545263158,0.607692308,6.329720906
木夭丑友什68aa38aa,0.8,2,2,-1.016111067,2.618510158,1.463859649,0.684615385,6.280395839
木夭丑友什68aa38ab,0.6,2,2,-0.443166975,0.37020316,0.193684211,0.046153846,4.418840608
木夭丑友什68aa38ba,0.466666667,2.5,2.5,-0.443166975,2.031602709,1.483508772,1.246153846,5.209486153
木夭丑友什68aa38bb,0.8,3.5,3.5,-0.443166975,2.325056433,1.404912281,0.8,6.274762021
木夭丑友什68aa39aa,0.733333333,2.5,2.5,-0.189950584,1.693002257,1.117192982,0.392307692,6.077642243
木夭丑友什68aa40aa,-0.266666667,-0.5,-0.5,0.384581897,-0.216704289,-0.303157895,-0.323076923,2.63905733
木夭丑友什68aa40ab,-0.066666667,0,0,0.350656872,-0.343115124,-0.341052632,-0.323076923,1.945910149
木夭丑友什68aa40ba,-1.066666667,-0.5,-0.5,0.590560592,-0.198645598,0.397192982,-0.107692308,2.48490665
木夭丑友什68aa40bb,-1,-0.5,-0.5,0.641327432,0.410835214,0.734035088,1.323076923,4.584967479
木夭丑友什68aa41aa,-1.066666667,-0.5,-0.5,0.641327432,-0.045146727,0.049122807,0.284615385,3.63758616
木夭丑友什68aa41ab,-1.066666667,-0.5,-0.5,0.641327432,0.329571106,0.756491228,1.738461538,2.995732274
木夭丑友什68aa41ba,-1.133333333,-0.5,-0.5,0.227135573,0.577878104,1.29122807,3.484615385,3.583518938
木夭丑友什68ab29ba,0.2,0.5,0.5,0.714419316,0,-0.009824561,-0.130769231,3.555348061
木夭丑友什68ab29bb,0.2,1.5,1.5,0.851005265,0.902934537,0.967017544,0.623076923,4.941642423
木夭丑友什68ab30aa,0.133333333,0.5,0.5,0.559615788,0.781038375,0.332631579,0.161538462,2.944438979
木夭丑友什68ab30ab,0.466666667,0.5,0.5,0.559615788,1.376975169,1.042807018,1.453846154,2.197224577
木夭丑友什68ab30ba,0.333333333,1.5,1.5,0.559615788,0.361173815,0.425263158,0.430769231,3.871201011
木夭丑友什68ab30bb,0.2,0,0,0.661140384,-0.009029345,0.002807018,-0.138461538,3.688879454
木夭丑友什68ab31aa,-0.133333333,-0.5,-0.5,0.661140384,-0.30248307,-0.314385965,-0.323076923,1.098612289
木夭丑友什68ab31ba,-0.266666667,-0.5,-0.5,0.830732844,-0.343115124,-0.341052632,-0.323076923,1.386294361
木夭丑友什68ab34aa,0,0,0,0.611937125,-0.085778781,-0.096842105,0.107692308,2.079441542
木夭丑友什68ab34ab,0.333333333,0,0,0.611937125,1.611738149,0.835087719,0.707692308,2.833213344
木夭丑友什68ab34ba,-0.2,0,0,0.611937125,0.167042889,0.401403509,0.676923077,2.48490665
木夭丑友什68ab34bb,0.333333333,-0.5,-0.5,0.354171814,0.492099323,0.919298246,1.092307692,2.48490665
木夭丑友什68ab35aa,0.4,-0.5,-0.5,0.365337317,0.347629797,0.289122807,0.261538462,2.197224577
木夭丑友什68ab36ab,0.4,-0.5,-0.5,0.379805361,-0.343115124,-0.341052632,-0.323076923,1.098612289
木夭丑友什68ab36ba,0.4,2,2,0.379805361,0.334085779,0.140350877,0.069230769,4.043051268
木夭丑友什68ab36bb,0.533333333,0.5,0.5,0.379805361,-0.343115124,-0.341052632,-0.323076923,1.945910149
木夭丑友什68ab37aa,0.666666667,1,1,-0.054456186,0.731376975,0.370526316,0.115384615,4.584967479
木夭丑友什68ab37ab,0.533333333,1.5,1.5,-0.572701027,1.525959368,1.170526316,1.038461538,5.135798437
木夭丑友什68ab37ba,0.6,0.5,0.5,-0.177931208,0.623024831,0.384561404,0.423076923,4.532599493
木夭丑友什68ab37bb,0.733333333,1,1,-0.177931208,1.990970655,0.997894737,0.184615385,5.940171253
木夭丑友什68ab38aa,0.733333333,3,3,-0.177931208,2.893905192,1.866666667,1.430769231,6.192362489
木夭丑友什68ab38ab,0.733333333,1.5,1.5,-0.471604911,1.029345372,1.01754386,1.192307692,4.753590191
木夭丑友什68ab38ba,0.8,2.5,2.5,-0.471604911,2.194130926,1.61122807,1.461538462,5.293304825
木夭丑友什68ab38bb,0.666666667,3,3,-0.978166136,1.914221219,1.216842105,0.792307692,5.59471138
木夭丑友什68ab39aa,0.6,0,0,-0.189950584,-0.040632054,-0.151578947,-0.276923077,4.143134726
木夭丑友什68ab40ab,-0.533333333,0.5,0.5,0.350656872,-0.343115124,-0.341052632,-0.323076923,2.48490665
木夭丑友什68ab40ba,-1.066666667,-0.5,-0.5,0.590560592,-0.108352144,0.362105263,-0.007692308,1.098612289
木夭丑友什68ab40bb,-1.133333333,-0.5,-0.5,0.641327432,0.022573363,0.311578947,0.969230769,3.258096538
木夭丑友什68ab41aa,-1.133333333,-0.5,-0.5,0.641327432,-0.18510158,-0.095438596,0.1,2.079441542
木夭丑友什68ab41ab,-1.066666667,-0.5,-0.5,0.641327432,1.083521445,1.04,1.692307692,4.110873864
木夭丑友什68ab41ba,-1.066666667,-0.5,-0.5,-0.657780037,-0.162528217,0.009824561,0.061538462,1.945910149
木夭丑友什68ba29bb,0.133333333,1,1,0.851005265,0.148984199,0.234385965,0.038461538,4.094344562
木夭丑友什68ba30aa,0.2,2.5,2.5,0.851005265,0.925507901,0.752280702,0.676923077,4.691347882
木夭丑友什68ba30ab,0.266666667,1,1,0.851005265,0.320541761,0.367719298,0.523076923,3.784189634
木夭丑友什68ba30ba,0.133333333,0,0,0.681580544,0.063205418,0.098245614,0.007692308,3.828641396
木夭丑友什68ba30bb,0.2,0.5,0.5,0.681580544,0.194130926,0.150175439,0.1,3.988984047
木夭丑友什68ba34aa,0.4,0.5,0.5,0.611937125,0.316027088,0.209122807,0.276923077,2.833213344
木夭丑友什68ba34ab,0.2,0.5,0.5,0.611937125,0.523702032,0.458947368,0.515384615,3.610917913
木夭丑友什68ba34ba,0.133333333,-0.5,-0.5,0.611937125,-0.194130926,-0.279298246,-0.253846154,2.079441542
木夭丑友什68ba34bb,-0.2,0,0,0.83681453,0.713318284,0.516491228,0.461538462,2.397895273
木夭丑友什68ba35aa,-0.666666667,-0.5,-0.5,0.365337317,-0.198645598,-0.130526316,0.084615385,0.693147181
木夭丑友什68ba36ab,0.266666667,-0.5,-0.5,0.496523839,-0.045146727,-0.077192982,-0.107692308,3.433987204
木夭丑友什68ba36ba,0.4,0,0,0.496523839,0.243792325,0.110877193,0.069230769,4.356708827
木夭丑友什68ba36bb,0.266666667,0,0,0.098939948,0.713318284,0.734035088,1.215384615,3.891820298
木夭丑友什68ba37ab,0.133333333,-0.5,-0.5,-0.219400565,-0.013544018,-0.106666667,-0.138461538,2.63905733
木夭丑友什68ba37ba,0.666666667,2,2,0.130150684,1.200902935,0.801403509,0.730769231,5.105945474
木夭丑友什68ba37bb,0.866666667,1.5,1.5,0.130150684,-0.153498871,-0.223157895,-0.323076923,5.272999559
木夭丑友什68ba38aa,0.933333333,1.5,1.5,0.130150684,2.0496614,1.089122807,0.330769231,6.12905021
木夭丑友什68ba38ab,0.8,3.5,3.5,-0.287682072,3.047404063,1.672982456,0.661538462,6.338594078
木夭丑友什68ba38ba,0.466666667,1,1,-0.287682072,0.293453725,0.206315789,0.230769231,4.204692619
木夭丑友什68ba38bb,0.4,2,2,-0.287682072,1.20993228,0.992280702,1.038461538,4.564348191
木夭丑友什68ba39aa,0.2,0.5,0.5,-0.994252273,-0.121896163,-0.129122807,-0.007692308,2.197224577
木夭丑友什68ba39ab,-1.333333333,-0.5,-0.5,0.138891999,2.027088036,2.30877193,3.307692308,3.091042453
木夭丑友什68ba39ba,-1.333333333,-0.5,-0.5,0.261594738,0.297968397,0.439298246,0.861538462,1.098612289
木夭丑友什68ba40aa,-0.133333333,-0.5,-0.5,0.277631737,-0.284424379,-0.301754386,-0.223076923,2.564949357
木夭丑友什68ba40ab,-1.266666667,-0.5,-0.5,0.277631737,0.663656885,0.614736842,0.815384615,3.258096538
木夭丑友什68ba40ba,-1,-0.5,-0.5,0.277631737,0.573363431,0.567017544,0.830769231,3.465735903
木夭丑友什68ba40bb,-1,-0.5,-0.5,0.641327432,0.726862302,1.803508772,4.584615385,2.564949357
木夭丑友什68ba41aa,-1,-0.5,-0.5,0.641327432,-0.085778781,0.195087719,0.984615385,1.386294361
木夭丑友什68ba41ab,-1,-0.5,-0.5,0.641327432,1.873589165,1.04,0.369230769,2.302585093
木夭丑友什68ba41ba,-1.066666667,-0.5,-0.5,-0.657780037,3.823927765,1.879298246,0.546153846,2.302585093
木夭丑友什68bb30aa,0.2,0.5,0.5,0.851005265,-0.158013544,-0.120701754,-0.223076923,3.33220451
木夭丑友什68bb30ab,0.333333333,-0.5,-0.5,1.113500901,0.004514673,-0.054736842,-0.169230769,2.48490665
木夭丑友什68bb31ba,0.266666667,-0.5,-0.5,0.839409688,-0.343115124,-0.341052632,-0.323076923,2.197224577
木夭丑友什68bb31bb,-0.8,-0.5,-0.5,1.187843422,-0.212189616,-0.195087719,-0.161538462,2.995732274
木夭丑友什68bb34aa,0.333333333,0,0,0.699626147,0.243792325,0.322807018,0.684615385,3.091042453
木夭丑友什68bb34ab,0.4,0.5,0.5,0.699626147,0.546275395,0.444912281,0.492307692,3.295836866
木夭丑友什68bb34ba,0.4,-0.5,-0.5,0.699626147,-0.288939052,-0.315789474,-0.323076923,2.079441542
木夭丑友什68bb34bb,-0.266666667,-0.5,-0.5,0.83681453,0.37020316,0.294736842,0.623076923,1.945910149
木夭丑友什68bb35aa,-0.6,0,0,0.365337317,0.478555305,0.77754386,1.415384615,3.970291914
木夭丑友什68bb36ab,0.133333333,0,0,0.496523839,0.144469526,0.023859649,-0.107692308,3.433987204
木夭丑友什68bb36ba,0.4,2,2,0.496523839,1.002257336,0.635789474,0.476923077,4.465908119
木夭丑友什68bb36bb,0.733333333,1,1,0.098939948,0.803611738,0.332631579,0.069230769,4.762173935
木夭丑友什68bb37ab,0,-0.5,-0.5,0.70111535,0.613995485,0.707368421,1.346153846,3.583518938
木夭丑友什68bb37ba,-0.866666667,1.5,1.5,0.324255053,0.297968397,0.487017544,1.076923077,2.63905733
木夭丑友什68bb37bb,0.8,0.5,0.5,0.324255053,-0.284424379,-0.310175439,-0.323076923,5.361292166
木夭丑友什68bb38aa,0.6,1,1,0.324255053,0.880361174,0.717192982,0.292307692,5.220355825
木夭丑友什68bb38ab,0.733333333,1,1,0.026641931,2.415349887,1.402105263,0.661538462,5.730099783
木夭丑友什68bb38ba,-0.066666667,1,1,-0.287682072,-0.180586907,-0.224561404,-0.2,1.098612289
木夭丑友什68bb39aa,0,0,0,-0.780886095,0.871331828,0.881403509,1.153846154,3.295836866
木夭丑友什68bb39ab,-1.333333333,-0.5,-0.5,-0.780886095,2.198645598,2.492631579,3.761538462,2.63905733
木夭丑友什68bb39ba,-1.333333333,-0.5,-0.5,0.261594738,0.613995485,0.630175439,0.953846154,1.791759469
木夭丑友什68bb40ab,-1.266666667,-0.5,-0.5,0.277631737,-0.243792325,-0.234385965,-0.2,0
木夭丑友什68bb40ba,-1.133333333,-0.5,-0.5,0.277631737,-0.225733634,-0.144561404,-0.015384615,4.094344562
木夭丑友什68bb40bb,-1.133333333,-0.5,-0.5,-0.791863153,0.130925508,0.926315789,3.338461538,4.060443011
