pa,ep,fp,yp,light,nb,label,all,score,gid
0.6888229815990687,0.5540368341556742,0.5411664390541541,0.5629599739220131,0.8434332324750906,0.4713978962850451,2,1.6581632471318413,0.2478567525400665,木夭丑友什60bb32ba
0.4501343813161517,0.5017150731637381,0.522690346411656,0.529364619596032,0.7236345170406221,0.3634628232455449,2,1.5537700391714262,0.2865038868030499,木夭丑友什61aa32ba
0.5271933474787696,0.6041077962632336,0.5628110503808386,0.6149658312208635,0.6952427513908133,0.0,2,1.7818846778649355,0.22576670266651672,木夭丑友什63bb33ab
0.528387504258479,0.6091095912920571,0.7476736644680175,0.8799824353709829,0.710448519931531,0.0,2,2.2367656911310574,0.37446530815177437,木夭丑友什64aa32ab
0.5639991705505127,0.5297207861548061,0.4552393900503243,0.4276402014617925,0.7456140596664806,0.5974249258015285,2,1.412600377666923,0.2760276776655027,木夭丑友什64ab29ab
0.5792397142938314,0.499537625003345,0.4714805499074065,0.4679286799748847,0.6773487315040667,0.4966007766807235,2,1.4389468548856361,0.267185858163677,木夭丑友什64ab30aa
0.9745166903964098,0.5620187915574368,0.6464505496105424,0.7679828138727407,0.879421584328062,0.0,2,1.97645215504072,0.09702783978862606,木夭丑友什64ab32ba
0.5792397142938314,0.6473884070800886,0.6053385869607772,0.5573388876151176,0.7712273719644986,0.570231843759951,2,1.8100658816559836,0.38859676862302034,木夭丑友什64ba30aa
0.7061728937745608,0.5297207861548061,0.5174414212976134,0.5114418062245607,0.6952427513908133,0.5503593457856598,2,1.55860401367698,0.2811935967874371,木夭丑友什64ba30ab
0.5488485557557324,0.5457076605694384,0.5085814174060442,0.4954783360922658,0.8293267829986307,0.5349965378492759,2,1.5497674140677486,0.2801722114116104,木夭丑友什64ba39aa
0.4603444717599201,0.5387702219933951,0.4839313814698168,0.4575012302654772,0.7712273719644986,0.592455843819703,2,1.480202833728689,0.3212345051442356,木夭丑友什64bb36ba
0.5488485557557324,0.4858758173125914,0.4205576245574369,0.3606692977081388,0.7236345170406221,0.5349965378492759,2,1.267102739578167,0.21718476934919856,木夭丑友什64bb39aa
0.5898813345287681,0.5278567760662036,0.4542895671429074,0.4276402014617925,0.8466128143843599,0.5872729811709861,2,1.4097865446709035,0.2325659218693154,木夭丑友什65aa39ba
0.5430884585167259,0.5604486192099356,0.4894518796786413,0.4868360150543355,0.8075384487537819,0.6021973864335378,2,1.5367365139429126,0.30696657088792395,木夭丑友什65aa40aa
0.4450573662453904,0.488228112620424,0.604052919628089,0.3493295039147985,0.5924185186098975,0.4392338837580257,2,1.4416105361633116,0.3161828413979833,木夭丑友什65ab26bb
0.1842435638285621,0.6717362183334828,0.7078661757343208,0.6449876014259062,0.4445404876277147,0.7019176561223242,2,2.0245899954937094,0.7278940983976863,木夭丑友什65ab27ba
0.2053897820657232,0.5813585543174117,0.5745485844949669,0.5573388876151176,0.6285450874825744,0.5639674701162215,2,1.713246026427496,0.5128462220109009,木夭丑友什65ab30aa
0.4450573662453904,0.5507487314639262,0.5596322831698347,0.4061800407471553,0.6773487315040667,0.4190541104323576,2,1.5165610553809161,0.3085368479380537,木夭丑友什65ba26bb
0.3914182702774716,0.7719242653309534,0.7286921898273178,0.6268198180977582,0.7850385163907437,0.7451416583153351,2,2.1274362732560292,0.6085826505773109,木夭丑友什65ba27ab
0.3435140890977226,0.7570300905899987,0.8117687403890139,0.8217865618984088,0.655713942426947,0.7748969246350796,2,2.3905853928774214,0.7621707896096273,木夭丑友什65ba27ba
0.3435140890977226,0.6816547474510076,0.6880481858745613,0.7207326027853058,0.4445404876277147,0.6450957329485866,2,2.090435536110875,0.6818887593106635,木夭丑友什65ba27bb
0.4432907890213581,0.6851554990380387,0.697312058196164,0.5909173956065277,0.8729689773027501,0.8166641002052878,2,1.9733849528407306,0.5376285719017289,木夭丑友什65ba30aa
0.4602289847072701,0.6151957926189435,0.6436025259391354,0.5710530096794253,0.8169308779213164,0.7602555532173755,2,1.8298513282375042,0.48209088824214474,木夭丑友什65ba30ab
0.458254397048193,0.4631173931167704,0.4157925696161879,0.4276402014617925,0.655713942426947,0.5429255012615928,2,1.3065501641947508,0.282020526365901,木夭丑友什65ba35aa
0.4432907890213581,0.7479048981947105,0.6654389882822298,0.515191466353939,0.6773487315040667,0.7376163731909873,2,1.9285353528308793,0.5560023110735604,木夭丑友什65bb30aa
0.4602289847072701,0.6421741162903163,0.6618321921412673,0.529364619596032,0.8466128143843599,0.803605886101452,2,1.8333709280276156,0.4887908890554028,木夭丑友什65bb30ab
0.4602289847072701,0.7391124142162799,0.7840884790339113,0.7913459201893147,0.6285450874825744,0.6661714098383761,2,2.314546813439506,0.672140345233452,木夭丑友什65bb30ba
0.3922590838414496,0.7106032901533441,0.6941681456055704,0.7487858295362544,0.4445404876277147,0.6021973864335378,2,2.153557265295169,0.6737108042718005,木夭丑友什66ab26bb
0.3922590838414496,0.652479779527893,0.6233557558674145,0.6379378036627721,0.5395046049978663,0.5265006223977167,2,1.9137733390580796,0.5378293828095498,木夭丑友什66ba26bb
0.3902345853770314,0.6886028254979428,0.6124805200440244,0.5629599739220131,0.7352507563162713,0.5265006223977167,2,1.8640433194639803,0.4613543671077164,木夭丑友什66ba27aa
0.4164230396447161,0.6603860059785457,0.6992913992049679,0.6781300402930692,0.7783960279126043,0.7783051741882416,2,2.0378074454765827,0.583841792639056,木夭丑友什66ba28bb
0.5172612890421044,0.7620954764287958,0.6933034667244162,0.6501017135563985,0.6285450874825744,0.5503593457856598,2,2.1055006567096104,0.5447723168738003,木夭丑友什66ba32bb
0.5555269682546399,0.6708122865483364,0.6276343405334306,0.6209914416332156,0.7456140596664806,0.5265006223977167,2,1.9194380687149826,0.42597584099638736,木夭丑友什66ba33ab
0.3600497825798633,0.712152478424533,0.6503083813119495,0.6661905001874266,0.6773487315040667,0.5818568169715077,2,2.0286513599239093,0.5628330214528005,木夭丑友什66ba34aa
0.3233887362561814,0.7819584563965076,0.7824745672495328,0.8612463755331221,0.879421584328062,0.5265006223977167,2,2.4256793991791623,0.6273712685530384,木夭丑友什66ba35aa
0.3970608519066008,0.6753940708771523,0.6496118681678309,0.6087277915610093,0.5924185186098975,0.6483383584601841,2,1.9337337306059923,0.5679807199852862,木夭丑友什66ba37bb
0.3174243363405238,0.6066239250601483,0.5745485844949669,0.5909173956065277,0.7549555573436184,0.6483383584601841,2,1.7720899051616428,0.48781174584946174,木夭丑友什66bb26bb
0.3902345853770314,0.6091095912920571,0.5893653360424642,0.5657011941963932,0.4445404876277147,0.4846741165785333,2,1.7641761215309144,0.5030006579955315,木夭丑友什66bb27aa
0.3902345853770314,0.6139927890361464,0.4932923517015007,0.4462819146095827,0.6773487315040667,0.5173489607636385,2,1.5535670553472298,0.37115395184609523,木夭丑友什66bb27ab
0.4164230396447161,0.6175810924784393,0.6482123333017433,0.6087277915610093,0.7634488211615431,0.7536111492785704,2,1.8745212173411918,0.5249082067891517,木夭丑友什66bb28bb
0.4164230396447161,0.6078705138168965,0.6256999469966356,0.6087277915610093,0.7456140596664806,0.7174495469071956,2,1.8422982523745413,0.5072873295693785,木夭丑友什66bb29aa
0.234947530402154,0.6753940708771523,0.7259310456400005,0.69206513464962,0.7850385163907437,0.7816234662315786,2,2.093390251166773,0.6575989340684303,木夭丑友什66bb29ba
0.5262323205709314,0.6421741162903163,0.6578314470261957,0.6449876014259062,0.6285450874825744,0.5573570131175597,2,1.9449931647424181,0.49012291843619277,木夭丑友什66bb32bb
0.4203482725290844,0.5696846466277921,0.5685103109841388,0.6583209745344585,0.6952427513908133,0.592455843819703,2,1.7965159321463895,0.4638704249092108,木夭丑友什66bb33ab
0.5196917797019628,0.652479779527893,0.6453867888227227,0.6947339038392435,0.655713942426947,0.5573570131175597,2,1.9926004721898594,0.4998606676182035,木夭丑友什66bb34aa
0.510382416613939,0.5017150731637381,0.5700369257317841,0.6677252375012916,0.7549555573436184,0.0,2,1.7394772363968138,0.19821920992319536,木夭丑友什66bb36ba
0.4394465134728454,0.7664437138446734,0.6673826860565331,0.5683983669013237,0.7783960279126043,0.6383397398974116,2,2.00222476680253,0.5174153005178619,木夭丑友什66bb36bb
0.3246072512368402,0.7620954764287958,0.7026469898909709,0.6190055345122794,0.8466128143843599,0.7360552160307956,2,2.083748000832046,0.592357707088311,木夭丑友什66bb37aa
0.3246072512368402,0.5038661792645129,0.4955575448458144,0.4776770221564903,0.7850385163907437,0.6021973864335378,2,1.4771007462668178,0.36103187242342444,木夭丑友什66bb37ab
0.7670531095545986,0.6842853925911446,0.6112374547202666,0.5423909216583991,0.710448519931531,0.6417645428239108,2,1.8379137689698104,0.38306076750455,木夭丑友什66bb37ba
0.7670531095545986,0.8863772360653162,0.8337307582459204,0.7341727714457855,0.8169308779213164,0.7979802788371414,2,2.454280765757022,0.6113971649302454,木夭丑友什66bb37bb
0.7481973953368397,0.9015577921216732,0.8119501270821561,0.6550771261901798,0.8729689773027501,0.8493119689643636,2,2.368585045394009,0.5883299480801363,木夭丑友什66bb38aa
0.3062271694482398,0.7743217800288675,0.6814620455311182,0.5787757797314497,0.8683507413606171,0.8427457322597646,2,2.0345596052914354,0.6107592075631778,木夭丑友什66bb38ab
0.3062271694482398,0.6313484536366882,0.5536684991794436,0.3807619467773523,0.797004452499382,0.7192609519707319,2,1.565778899593484,0.4325481302688375,木夭丑友什66bb38ba
0.4164230396447161,0.5507487314639262,0.5832817723085002,0.5544555333862178,0.7912227306786601,0.6865150990447898,2,1.6884860371586443,0.4307954867771609,木夭丑友什67aa29ab
0.1047510575304991,0.6945124823984029,0.7171959895317079,0.64325058924848,0.8075384487537819,0.7880085737044159,2,2.054959061178591,0.6799378926548978,木夭丑友什67aa29ba
0.5629534131729854,0.6411159091384115,0.7094912042552475,0.7426530573166656,0.7456140596664806,0.6817360774581326,2,2.093260170710325,0.5349099502463832,木夭丑友什67aa31bb
0.5262323205709314,0.6091095912920571,0.629551744959095,0.624898071894681,0.6773487315040667,0.5265006223977167,2,1.8635594081458333,0.43713732628462054,木夭丑友什67aa32ab
0.5262323205709314,0.5883204593444494,0.6746853829584702,0.7395149625048791,0.655713942426947,0.4966007766807235,2,2.0025208048077987,0.4806636455397741,木夭丑友什67aa32ba
0.5262323205709314,0.6798837443856451,0.7102996536234716,0.7921628359531336,0.5924185186098975,0.4846741165785333,2,2.1823462339622504,0.5569084200150897,木夭丑友什67aa32bb
0.4826947013181793,0.5989806815367383,0.6921456484457589,0.7921628359531336,0.6773487315040667,0.5265006223977167,2,2.0832891659356307,0.5248155711474196,木夭丑友什67aa33aa
0.5143696050815734,0.5572694384398327,0.6314524991185904,0.7286832142725115,0.5924185186098975,0.592455843819703,2,1.9174051518309345,0.5074422744329425,木夭丑友什67aa33ab
0.4386678176413612,0.7411701077682759,0.783685923190008,0.8414346035204365,0.5924185186098975,0.5573570131175597,2,2.3662906344787205,0.670618313322155,木夭丑友什67aa34aa
0.5196917797019628,0.8155147804587307,0.8023538892293571,0.8446500812182403,0.7912227306786601,0.5429255012615928,2,2.462518750906328,0.6120784880355254,木夭丑友什67aa34ab
0.15736953669686,0.5474029271361321,0.564381586160143,0.5423909216583991,0.6285450874825744,0.5349965378492759,2,1.6541754349546742,0.49787842256046944,木夭丑友什67aa34ba
0.432584508647154,0.6762992395265459,0.6145363760470097,0.4575012302654772,0.8729689773027501,0.7156112907801745,2,1.7483368458390327,0.4307039965047217,木夭丑友什67aa36bb
0.3246072512368402,0.7570300905899987,0.6588382404050395,0.4823252998166695,0.8212673870518088,0.7576399743762015,2,1.8981936308117078,0.5447423699606094,木夭丑友什67aa37aa
0.3246072512368402,0.7106032901533441,0.6984451140746479,0.6501017135563985,0.8466128143843599,0.7783051741882416,2,2.0591501177843905,0.5983241084754202,木夭丑友什67aa37ab
0.073424852384434,0.8933102981798486,0.8408455310270218,0.7566833367189454,0.8976953862332029,0.8737115968107869,2,2.4908391659258156,0.8381131243107395,木夭丑友什67aa37ba
0.2256120841232512,0.8062167307591601,0.7483670618319009,0.6534335598866563,0.8212673870518088,0.7827103941105656,2,2.208017352477717,0.6884271012249212,木夭丑友什67aa37bb
0.2256120841232512,0.8883204055751054,0.8398635286194427,0.697366033891319,0.8751798223434025,0.8858191074042683,2,2.4255499680858668,0.7801988403239363,木夭丑友什67aa38aa
0.3062271694482398,0.9142027203550408,0.8101308103749096,0.6343074481242761,0.908273637033693,0.9610852406198482,2,2.3586409788542264,0.748001213785802,木夭丑友什67aa38ab
0.3062271694482398,0.7888074053086335,0.7097609866867487,0.6209914416332156,0.8872641065703875,0.8704976816496549,2,2.119559833628598,0.6430441271503122,木夭丑友什67aa38ba
0.6277407760009179,0.7050982677055414,0.7281924448860331,0.65992180328642,0.7456140596664806,0.6865150990447898,2,2.093212515877995,0.5165546444583424,木夭丑友什67aa38bb
0.0817657920165261,0.6762992395265459,0.7226276475491449,0.6567061719392839,0.655713942426947,0.7465937307597312,2,2.0556330590149745,0.7200088967352609,木夭丑友什67aa39ba
0.6048822782364589,0.5681754156157659,0.6120669679865309,0.5710530096794253,0.655713942426947,0.6450957329485866,2,1.7512953932817221,0.4217165647015154,木夭丑友什67aa39bb
0.46968281469881,0.6053697212251464,0.6095686904620758,0.646708238891766,0.4445404876277147,0.4392338837580257,2,1.8616466505789881,0.49611684348934115,木夭丑友什67aa40bb
0.3319863203249703,0.5666544268253694,0.6185899383685982,0.5787757797314497,0.7549555573436184,0.7079727706275484,2,1.7640201449254171,0.5007555071349772,木夭丑友什67ab29ba
0.5629534131729854,0.4631173931167704,0.5194271356469428,0.529364619596032,0.6773487315040667,0.570231843759951,2,1.511909148359745,0.3217505947759253,木夭丑友什67ab31bb
0.5143696050815734,0.5666544268253694,0.5659398575301919,0.6000501272618372,0.7912227306786601,0.6067883903869405,2,1.7326444116173985,0.38860584766331463,木夭丑友什67ab33ab
0.4386678176413612,0.5080921761566097,0.5590975016178275,0.646708238891766,0.5395046049978663,0.5349965378492759,2,1.7138979166662032,0.4588492194533499,木夭丑友什67ab34aa
0.3537380975952124,0.8740163083379933,0.8049710536159063,0.7734071774358706,0.4445404876277147,0.5818568169715077,2,2.45239453938977,0.7797071542014504,木夭丑友什67ab34ab
0.3537380975952124,0.8124523714323082,0.7545241249912895,0.6229554471053509,0.7912227306786601,0.7549685604361097,2,2.189931943528949,0.6427284352318372,木夭丑友什67ab34ba
0.3537380975952124,0.6103412590947642,0.6624922147770915,0.5259372466980388,0.8293267829986307,0.7602555532173755,2,1.7987707205698946,0.5005668973171936,木夭丑友什67ab34bb
0.4801244199710291,0.8528270949095597,0.7609763799089646,0.7297933433808166,0.4445404876277147,0.6235866025699229,2,2.343596818199341,0.7181112046795981,木夭丑友什67ab35aa
0.4476754835005574,0.6187635663886406,0.5966154736487852,0.4728816706679818,0.7712273719644986,0.6112114059257633,2,1.6882607107054075,0.4017994959380985,木夭丑友什67ab36ba
0.4476754835005574,0.915964194549598,0.8471465587361442,0.7112338165915488,0.8659358698453072,0.820734031148193,2,2.474344569877291,0.7091442703160872,木夭丑友什67ab36bb
0.3246072512368402,0.7583062771799356,0.666088715976382,0.4679286799748847,0.8434332324750906,0.8191216917623076,2,1.8923236731312023,0.5567120643507317,木夭丑友什67ab37aa
0.3246072512368402,0.6187635663886406,0.5388040120253166,0.413704512451933,0.7850385163907437,0.7677897529649277,2,1.5712720908658901,0.44883200678552054,木夭丑友什67ab37ab
0.073424852384434,0.916315192495692,0.7941528445580104,0.6567061719392839,0.9340661605937892,0.9602738304295833,2,2.3671742089929864,0.8143702053275357,木夭丑友什67ab37ba
0.2256120841232512,0.894449297707123,0.8038525100269107,0.6893585932313979,0.9054020011870364,0.909102945594668,2,2.387660400965432,0.7659536728617453,木夭丑友什67ab37bb
0.2256120841232512,0.813477193340689,0.7208303986078244,0.6044427347257167,0.8834428431627388,0.8768470379421334,2,2.1387503266742303,0.6776829916362459,木夭丑友什67ab38aa
0.2821600980252645,0.8378737465413749,0.7594337004819793,0.7075490830089097,0.8773296669130126,0.8615114338359419,2,2.304856530032264,0.7131095241864642,木夭丑友什67ab38ab
0.2821600980252645,0.9421358388172738,0.8608710261368657,0.705053164847218,0.9360067007639754,0.9801249533614576,2,2.5080600298013573,0.8038111502819456,木夭丑友什67ab38ba
0.3568193512126454,0.8067421575325396,0.7713140106035987,0.6838273828319941,0.889105403366097,0.9012299966334464,2,2.2618835509681325,0.6853875546790811,木夭丑友什67ab38bb
0.0817657920165261,0.4367712493057,0.4571230052544922,0.3982226098430803,0.4445404876277147,0.4564210921101678,2,1.2921168644032726,0.4289034951711167,木夭丑友什67ab39ab
0.0817657920165261,0.5976784765643336,0.6153532280047564,0.5327206071313177,0.6285450874825744,0.6545761528009673,2,1.745752311700408,0.5925352701157419,木夭丑友什67ab39ba
0.4866330694419803,0.5604486192099356,0.5912017155393374,0.5812739752610465,0.7634488211615431,0.592455843819703,2,1.7329243100103195,0.4009532696886624,木夭丑友什67ba31bb
0.5715302354924384,0.4951007047394347,0.4626504140405161,0.4061800407471553,0.6285450874825744,0.5429255012615928,2,1.3639311595271062,0.2748943518702763,木夭丑友什67ba32ab
0.5715302354924384,0.6222713131353873,0.6014578639183714,0.5485336909198937,0.7912227306786601,0.5974249258015285,2,1.7722628679736525,0.3812265607153128,木夭丑友什67ba32ba
0.5746290460444978,0.5315662176028293,0.5486506884318436,0.5360083798878928,0.7912227306786601,0.6067883903869405,2,1.6162252859225656,0.33069627536188045,木夭丑友什67ba33aa
0.5143696050815734,0.4399173518626291,0.4318753758411144,0.3897737732979199,0.7712273719644986,0.5573570131175597,2,1.2615665010016635,0.2188322788421072,木夭丑友什67ba33ab
0.3537380975952124,0.7398002718558794,0.7259310456400005,0.6907166583929916,0.4445404876277147,0.570231843759951,2,2.1564479758888715,0.6757479747926405,木夭丑友什67ba34ab
0.3537380975952124,0.7204940767383335,0.6880481858745613,0.6449876014259062,0.797004452499382,0.7312507433003606,2,2.0535298640388007,0.5868271398515015,木夭丑友什67ba34ba
0.3537380975952124,0.6066239250601483,0.6407176672539145,0.5861634032209554,0.710448519931531,0.7760433084844501,2,1.833504995535018,0.5542578485603433,木夭丑友什67ba34bb
0.5620333857921005,0.6187635663886406,0.5735546650200778,0.4575012302654772,0.7352507563162713,0.6417645428239108,2,1.6498194616741957,0.37499187775098153,木夭丑友什67ba36ba
0.4476754835005574,0.9522290504896492,0.8611754234415476,0.69206513464962,0.9137007519451368,0.8688600309892842,2,2.5054696085808166,0.7212195376574204,木夭丑友什67ba36bb
0.4089230372980606,0.9610877425741392,0.8625412402251167,0.7148501353716625,0.8909032033137596,0.8107373797724137,2,2.5384791181709185,0.7316886941964058,木夭丑友什67ba37aa
0.3820817813906402,0.714457120614558,0.7094912042552475,0.6000501272618372,0.8466128143843599,0.8183077735270623,2,2.0239984521316425,0.5822615687739423,木夭丑友什67ba37ab
0.18580014441876,0.9044980999429384,0.8194618330143195,0.7037930416218638,0.9310510532486465,0.954448505790644,2,2.4277529745791218,0.7991939314834196,木夭丑友什67ba37ba
0.167340447719222,0.9465942373570692,0.8032915000584864,0.6044427347257167,0.9350431431412451,0.9853819957943816,2,2.3543284721412725,0.7892879921772273,木夭丑友什67ba37bb
0.186316101706137,0.8098724432139486,0.717457383649097,0.6108317535649004,0.8634449723680916,0.821532584280084,2,2.138161580427946,0.6770502168564518,木夭丑友什67ba38aa
0.2928632090407524,0.8072665154752751,0.7708913865366225,0.7395149625048791,0.8834428431627388,0.8098676101904743,2,2.317672864516777,0.6948064163723757,木夭丑友什67ba38ab
0.2928632090407524,0.8967135323178308,0.8057141918475481,0.6986686991389495,0.9137007519451368,0.9153803908099676,2,2.4010964233043284,0.7493474631869781,木夭丑友什67ba38ba
0.4194832762650624,0.9127856869364844,0.834567397518043,0.7373952169235818,0.8834428431627388,0.9741616662587176,2,2.484748301378109,0.7678103242774847,木夭丑友什67ba38bb
0.4262909168065804,0.6015603471002966,0.7143020682343257,0.7855364467117607,0.5924185186098975,0.5818568169715077,2,2.1013988620463833,0.593177913399772,木夭丑友什67ba39aa
0.4360478402929763,0.5976784765643336,0.6233557558674145,0.6108317535649004,0.7783960279126043,0.6383397398974116,2,1.8318659859966484,0.4608808239448735,木夭丑友什67bb31aa
0.4618391652758308,0.5038661792645129,0.4723390208779087,0.4996248256655795,0.7549555573436184,0.5761850132429593,2,1.475830025808001,0.31880830863243437,木夭丑友什67bb31bb
0.5685680768181935,0.4928396492006776,0.5014619131914183,0.515191466353939,0.8123626588825447,0.4564210921101678,2,1.5094930287460349,0.2391523062535691,木夭丑友什67bb32ab
0.4902921054293762,0.4786209927048487,0.4790574546121607,0.4776770221564903,0.7549555573436184,0.5503593457856598,2,1.4353554694734998,0.2876353274235136,木夭丑友什67bb34aa
0.3537380975952124,0.5937209116033938,0.6027593824566422,0.5573388876151176,0.7783960279126043,0.5639674701162215,2,1.7538191816751536,0.4347145776490772,木夭丑友什67bb34ab
0.3537380975952124,0.6903070235357718,0.714830791130489,0.64325058924848,0.8330841375299816,0.7690025823061435,2,2.048388403914741,0.5867369049240991,木夭丑友什67bb34ba
0.3537380975952124,0.6780986603530661,0.7108371283958494,0.6893585932313979,0.8024300465359882,0.7859159732194584,2,2.0782943819803137,0.6120033116651133,木夭丑友什67bb34bb
0.4448060456799629,0.6335580643598197,0.6561434805341488,0.6343074481242761,0.8024300465359882,0.6514970682025794,2,1.9240089930182447,0.48637233229012555,木夭丑友什67bb36ba
0.4448060456799629,0.7932724345890222,0.7527152461736011,0.7241793234192697,0.8330841375299816,0.7376163731909873,2,2.270167004181893,0.6230406051233708,木夭丑友什67bb36bb
0.2688297153131155,0.5142504361987609,0.4970519077140419,0.4462819146095827,0.5924185186098975,0.4564210921101678,2,1.4575842585223855,0.38166935246551503,木夭丑友什67bb37aa
0.2688297153131155,0.6268587816776855,0.6585031375409405,0.5423909216583991,0.7850385163907437,0.7480291068273555,2,1.8277528408770252,0.5460228829592921,木夭丑友什67bb37ab
0.1251990200417532,0.9446917714432846,0.848103612609812,0.6810001578408822,0.9388201705218008,0.9835771981796398,2,2.473795541893979,0.8408740754513087,木夭丑友什67bb37ba
0.167340447719222,0.9543916828750048,0.8523708966078118,0.697366033891319,0.9558361725383966,0.9906524695655564,2,2.5041286133741356,0.8352976069942695,木夭丑友什67bb37bb
0.186316101706137,0.7608388938214599,0.729937170840977,0.646708238891766,0.9123812304312412,0.8573726617695598,2,2.137484303554203,0.6738628759811194,木夭丑友什67bb38aa
0.2928632090407524,0.8894798460418513,0.8377240181849479,0.7264441012352609,0.8582162739135505,0.8407081074806515,2,2.45364796546206,0.7589598719047115,木夭丑友什67bb38ab
0.2928632090407524,0.9004472465792777,0.8682377718581467,0.7804247682249061,0.8751798223434025,0.864387892275101,2,2.5491097866623305,0.7940049618145323,木夭丑友什67bb38ba
0.2928632090407524,0.9465942373570692,0.8558013023089934,0.6907166583929916,0.9340661605937892,1.0,2,2.4931121980590545,0.8027776770965216,木夭丑友什67bb38bb
0.4645667201981051,0.6834119183339519,0.6453867888227227,0.5454910442706731,0.8366795031242685,0.8666434584119008,2,1.8742897514273476,0.5256515881423749,木夭丑友什67bb39aa
0.5062159066457688,0.5278567760662036,0.5181056858574555,0.4679286799748847,0.7456140596664806,0.6235866025699229,2,1.513891141898544,0.3369038480061691,木夭丑友什68aa29ba
0.4317758354707837,0.5369951067586489,0.5296755993669859,0.4912177626156901,0.6773487315040667,0.6112114059257633,2,1.557888468741325,0.391545391009222,木夭丑友什68aa29bb
0.4964521373875407,0.6534838731482291,0.6947428581160819,0.6824190442676541,0.8496731981707494,0.7210462896913266,2,2.030645775531965,0.5154653146935194,木夭丑友什68aa30bb
0.4964521373875407,0.5162574276587253,0.5364121475567518,0.5454910442706731,0.7456140596664806,0.6605110293163243,2,1.5981606194861502,0.38087462860259785,木夭丑友什68aa31aa
0.4874304860576708,0.4269443546072213,0.4723390208779087,0.4679286799748847,0.6285450874825744,0.5429255012615928,2,1.3672120554600147,0.3019060175215078,木夭丑友什68aa34aa
0.4874304860576708,0.9252937682305902,0.7259310456400005,0.515191466353939,0.7634488211615431,0.570231843759951,2,2.1664162802245297,0.5397162392832366,木夭丑友什68aa34ab
0.4448060456799629,0.7645895614037981,0.7375203068530372,0.6907166583929916,0.7236345170406221,0.6689064776514799,2,2.192826526649827,0.6073860621359017,木夭丑友什68aa36ba
0.4448060456799629,0.6534838731482291,0.6221741023735479,0.6534335598866563,0.5395046049978663,0.5074299803131564,2,1.9290915354084333,0.520376591905126,木夭丑友什68aa36bb
0.2688297153131155,0.7113791730890222,0.6641339878518548,0.6022602427109123,0.8123626588825447,0.7376163731909873,2,1.9777734036517893,0.5847944933205953,木夭丑友什68aa37aa
0.2688297153131155,0.8264455928352654,0.927857842643686,0.838171179136658,0.8123626588825447,0.7563113975003318,2,2.5924746146156092,0.7988824208429248,木夭丑友什68aa37ab
