gid,x1,x2,x3,x4,x5,x6,x7,x8
¤ì‚¬66ab32bb,1.452,243,938,221,28,2006.82,0,0
¤ì‚¬66ab33aa,1.452,276,997,303,20,1997,0,0
¤ì‚¬66ab33ab,2.675,212,621,146,35,1993.8,0,0
¤ì‚¬66ab33ba,0.698,321,1075,294,18,1995.56,0,0
¤ì‚¬66ab33bb,0.477,223,693,149,11,1992,0,0
¤ì‚¬66ab34aa,0.477,419,1100,247,37,1992,0,0
¤ì‚¬66ab34ab,0.477,417,1042,222,18,1993.56,2,0
¤ì‚¬66ab34ba,0.979,,,,,,0,0
¤ì‚¬66ab34bb,0.649,,6,,7,2002.29,0,0
¤ì‚¬66ab35aa,0.757,,,,,,1,0
¤ì‚¬66ab35ab,1.305,0,0,,2,2010,0,0
¤ì‚¬66ab35ba,7.37,,,,,,0,0
¤ì‚¬66ab35bb,7.37,,,,2,2016.5,0,0
¤ì‚¬66ab36aa,2.376,,,,,,0,0
¤ì‚¬66ab36ab,3.61,,,,,,0,0
¤ì‚¬66ab36ba,3.61,,,,1,2002,0,0
¤ì‚¬66ab36bb,10.676,,,,,,0,0
¤ì‚¬66ab37aa,2.04,,,,,,0,0
¤ì‚¬66ab37ab,1.195,0,,,,,0,0
¤ì‚¬66ab37ba,1.839,0,0,,,,0,0
¤ì‚¬66ab37bb,1.379,189,397,72,9,2004.22,1,0
¤ì‚¬66ab38aa,1.379,,,,,,0,1
¤ì‚¬66ab38ab,1.644,0,0,,5,2018.8,0,1
¤ì‚¬66ab38ba,1.644,,,,,,0,0
¤ì‚¬66ab38bb,2.136,,,,,,0,1
¤ì‚¬66ab39aa,2.136,,,,,,0,0
¤ì‚¬66ab39ab,2.174,,,,8,1991.63,0,0
¤ì‚¬66ab39ba,1.945,,,,,,0,0
¤ì‚¬66ab39bb,1.525,,,,,,0,0
¤ì‚¬66ab40aa,1.525,,,,,,0,0
¤ì‚¬66ab40ab,0.904,,,,,,0,0
¤ì‚¬66ab40ba,0.952,,,,,,0,0
¤ì‚¬66ba26ab,2.36,,,,,,0,0
¤ì‚¬66ba26ba,2.234,86,138,26,20,1999.35,0,0
¤ì‚¬66ba26bb,1.099,171,426,85,16,2000.31,2,2
¤ì‚¬66ba27aa,1.087,210,399,51,13,1995.85,0,10
¤ì‚¬66ba27ab,1.087,,,,1,2003,0,0
¤ì‚¬66ba27ba,1.087,266,185,,1,2003,0,0
¤ì‚¬66ba27bb,2.316,,,,1,2000,0,0
¤ì‚¬66ba28aa,2.316,,,,,,0,0
¤ì‚¬66ba28ab,2.316,,,,,,0,0
¤ì‚¬66ba28ba,1.965,6,18,,4,1998.75,0,0
¤ì‚¬66ba28bb,1.253,179,656,110,117,1997.71,6,15
¤ì‚¬66ba29aa,1.253,134,568,160,18,1996.78,0,0
¤ì‚¬66ba29ab,1.253,193,782,193,9,1994.22,0,0
¤ì‚¬66ba29ba,0.901,254,946,200,19,1994.21,0,0
¤ì‚¬66ba29bb,0.901,199,1029,328,17,1992.29,4,0
¤ì‚¬66ba30aa,0.861,132,753,220,17,1992.59,2,0
¤ì‚¬66ba30ab,0.939,240,1150,443,11,1993,3,0
¤ì‚¬66ba30ba,1.952,175,656,222,11,1993.18,0,0
¤ì‚¬66ba30bb,1.921,,,,,,0,0
¤ì‚¬66ba31aa,0.555,,,,,,0,0
¤ì‚¬66ba31ab,0.555,165,477,115,5,1992,0,0
¤ì‚¬66ba31ba,0.555,204,730,46,17,1994.12,0,0
¤ì‚¬66ba31bb,2.457,8,43,,24,1999.55,1,0
¤ì‚¬66ba32aa,2.261,31,149,0,23,2000.61,1,0
¤ì‚¬66ba32ab,2.17,403,1700,286,14,1993,0,0
¤ì‚¬66ba32ba,2.17,34,127,17,6,2000.25,1,0
¤ì‚¬66ba32bb,2.17,311,635,92,18,1995.12,1,4
¤ì‚¬66ba33aa,2.442,160,597,160,13,1993.08,1,0
¤ì‚¬66ba33ab,2.675,190,437,76,13,1994.77,0,11
¤ì‚¬66ba33ba,0.9,213,749,199,13,1992.85,2,0
¤ì‚¬66ba33bb,0.923,300,901,218,10,1992,2,0
¤ì‚¬66ba34aa,0.923,239,499,102,22,1994.23,3,6
¤ì‚¬66ba34ab,0.649,373,704,128,37,1992.68,0,0
¤ì‚¬66ba34ba,0.649,,,,,,0,0
¤ì‚¬66ba34bb,0.649,,,,3,2005,0,0
¤ì‚¬66ba35aa,0.757,344,1007,317,14,1994.21,0,43
¤ì‚¬66ba35ab,1.407,116,389,124,20,1996,0,0
¤ì‚¬66ba35ba,1.407,,,,,,0,0
¤ì‚¬66ba35bb,7.37,0,,,,,0,0
¤ì‚¬66ba36aa,2.376,,,,,,0,0
¤ì‚¬66ba36ab,3.61,,,,,,0,0
¤ì‚¬66ba36ba,3.61,,,,,,0,0
¤ì‚¬66ba36bb,1.42,,,,,,0,3
¤ì‚¬66ba37aa,2.04,,,,,,0,0
¤ì‚¬66ba37ab,1.195,,,,3,2008.33,0,0
¤ì‚¬66ba37ba,1.128,65,150,38,2,2002,0,0
¤ì‚¬66ba37bb,1.128,195,497,70,37,1994.16,1,3
¤ì‚¬66ba38aa,1.128,,,,1,2013,0,0
¤ì‚¬66ba38ab,0.69,,,,,,0,4
¤ì‚¬66ba38ba,0.69,,,,,,0,0
¤ì‚¬66ba38bb,3.975,,,,1,2017,0,0
¤ì‚¬66ba39aa,3.975,,,,,,0,0
¤ì‚¬66ba39ab,3.975,19,46,,11,1998.82,0,3
¤ì‚¬66ba39ba,4.92,,,,,,0,0
¤ì‚¬66ba39bb,0.904,,,,,,0,1
¤ì‚¬66ba40aa,0.904,,,,,,0,0
¤ì‚¬66ba40ab,0.904,,,,,,0,0
¤ì‚¬66ba40ba,0.952,,,,,,0,0
¤ì‚¬66ba40bb,1.988,,,,,,0,0
¤ì‚¬66bb26ab,2.306,,,,,,0,0
¤ì‚¬66bb26ba,2.234,6,23,0,12,2010.17,0,2
¤ì‚¬66bb26bb,0.733,130,315,62,52,2001.06,2,12
¤ì‚¬66bb27aa,1.087,132,346,52,32,2006.69,2,1
¤ì‚¬66bb27ab,1.087,136,181,21,12,1996.58,1,6
¤ì‚¬66bb27ba,1.087,,,,9,2010.78,1,0
¤ì‚¬66bb27bb,2.316,,,,,,0,0
¤ì‚¬66bb28aa,2.316,,,,,,0,0
¤ì‚¬66bb28ab,2.316,,,,,,0,0
¤ì‚¬66bb28ba,1.804,35,98,14,19,1997.16,1,1
¤ì‚¬66bb28bb,1.253,139,493,70,91,1997.56,4,13
¤ì‚¬66bb29aa,1.253,131,432,70,69,1997.87,3,11
¤ì‚¬66bb29ab,1.253,0,11,0,2,1996.5,0,1
¤ì‚¬66bb29ba,0.47,195,756,120,116,1997.08,2,16
¤ì‚¬66bb29bb,0.47,114,1007,385,26,1994.69,0,0
¤ì‚¬66bb30aa,0.234,275,1227,366,18,1994.18,3,0
¤ì‚¬66bb30ab,1.083,173,743,250,20,1993.35,0,0
¤ì‚¬66bb30ba,1.952,,,,,,0,0
¤ì‚¬66bb30bb,0.902,,,,,,22,0
¤ì‚¬66bb31aa,1.291,149,486,120,19,1991.37,0,0
¤ì‚¬66bb31ab,1.291,381,1120,256,11,1991.18,0,0
¤ì‚¬66bb31ba,1.291,285,1155,300,14,1993.29,4,0
¤ì‚¬66bb31bb,2.786,116,592,130,22,1995.14,1,0
¤ì‚¬66bb32aa,2.261,268,1055,234,27,1994.52,1,0
¤ì‚¬66bb32ab,2.279,272,931,220,27,1992.33,1,0
¤ì‚¬66bb32ba,2.279,248,631,110,15,1994.13,3,0
¤ì‚¬66bb32bb,2.279,161,521,89,17,1993.65,0,4
¤ì‚¬66bb33aa,1.797,119,459,129,11,1995.89,3,0
¤ì‚¬66bb33ab,1.28,103,303,97,26,1996.72,2,7
¤ì‚¬66bb33ba,1.28,199,543,122,25,1994.04,0,0
¤ì‚¬66bb33bb,2.199,176,607,145,13,1994.08,3,0
¤ì‚¬66bb34aa,2.199,171,485,122,19,1999.32,0,5
¤ì‚¬66bb34ab,2.199,158,363,109,20,1994.95,4,0
¤ì‚¬66bb34ba,0.649,97,179,30,19,1996,1,0
¤ì‚¬66bb34bb,0.649,72,381,14,11,1999.82,2,0
¤ì‚¬66bb35aa,1.504,330,969,252,66,1993,3,0
¤ì‚¬66bb35ab,1.504,153,632,149,45,2009.05,6,0
¤ì‚¬66bb35ba,1.504,28,198,47,33,2011.42,3,0
¤ì‚¬66bb35bb,7.37,0,0,,2,2010,0,0
¤ì‚¬66bb36aa,3.127,,,,,,0,0
¤ì‚¬66bb36ab,7.889,,,,,,0,0
¤ì‚¬66bb36ba,2.09,65,306,103,47,2017.23,0,12
¤ì‚¬66bb36bb,1.42,318,550,53,48,1999.98,1,15
¤ì‚¬66bb37aa,0.762,311,668,75,115,2000.78,3,30
¤ì‚¬66bb37ab,0.762,66,184,27,31,1998.87,1,16
¤ì‚¬66bb37ba,8.574,205,396,44,39,1994.82,1,8
¤ì‚¬66bb37bb,8.574,566,1286,155,143,1991.96,3,22
¤ì‚¬66bb38aa,7.724,606,1161,95,222,1992.25,2,40
¤ì‚¬66bb38ab,0.69,331,595,57,189,1990.41,2,38
¤ì‚¬66bb38ba,0.69,151,275,12,71,1992.49,2,18
¤ì‚¬66bb38bb,3.975,0,0,,8,2007.13,0,0
¤ì‚¬66bb39aa,3.975,,,,1,2001,0,0
¤ì‚¬66bb39ab,0.207,24,52,0,18,2001.22,1,8
¤ì‚¬66bb39ba,4.92,0,0,,1,1994,0,3
¤ì‚¬66bb39bb,0.904,0,14,0,10,2005,0,0
¤ì‚¬66bb40aa,0.904,0,8,0,15,2007.27,0,6
¤ì‚¬66bb40ab,0.904,,0,,12,2007.17,0,0
¤ì‚¬66bb40ba,0.952,0,,,2,2008,0,0
¤ì‚¬66bb40bb,1.988,0,0,,13,2004.62,1,1
¤ì‚¬66bb41aa,2.516,,,,1,1999,0,0
¤ì‚¬67aa26ba,2.713,,0,,1,2017,0,0
¤ì‚¬67aa26bb,2.908,6,21,0,13,2005.92,0,1
¤ì‚¬67aa27aa,0.733,20,49,6,19,2003.79,0,7
¤ì‚¬67aa27ab,1.045,0,0,,2,2008.5,0,0
¤ì‚¬67aa27ba,1.045,,,,3,2009.67,0,0
¤ì‚¬67aa27bb,2.316,,,,,,0,0
¤ì‚¬67aa28aa,2.316,,,,,,0,0
¤ì‚¬67aa28ab,2.316,,,,,,0,0
¤ì‚¬67aa28ba,1.804,,,,,,0,0
¤ì‚¬67aa28bb,1.253,0,12,0,2,1997,0,1
¤ì‚¬67aa29aa,1.253,0,16,,3,1997.67,1,0
¤ì‚¬67aa29ab,1.253,91,333,48,52,1997.08,1,17
¤ì‚¬67aa29ba,0.234,217,722,88,119,1996.82,3,20
¤ì‚¬67aa29bb,0.234,39,182,55,21,1997.76,1,0
¤ì‚¬67aa30aa,0.234,132,763,242,19,1992.05,1,0
¤ì‚¬67aa30ab,1.083,369,1367,366,40,1992.7,2,0
¤ì‚¬67aa30ba,1.495,105,479,168,3,1993,0,0
¤ì‚¬67aa30bb,0.902,76,346,109,3,1991.33,0,0
¤ì‚¬67aa31aa,1.291,302,1205,408,18,1991.67,2,0
¤ì‚¬67aa31ab,1.291,235,821,206,9,1993,0,0
¤ì‚¬67aa31ba,1.291,269,901,277,14,1992.33,2,0
¤ì‚¬67aa31bb,2.786,160,693,163,64,1999.25,2,11
¤ì‚¬67aa32aa,2.786,45,173,54,4,1992,1,0
¤ì‚¬67aa32ab,2.279,132,442,78,13,1992,0,6
¤ì‚¬67aa32ba,2.279,116,573,160,10,1992,0,5
¤ì‚¬67aa32bb,2.279,200,696,217,12,1998.33,0,3
¤ì‚¬67aa33aa,1.797,124,631,217,16,1996.69,1,6
¤ì‚¬67aa33ab,2.136,95,447,150,28,1997.82,0,3
¤ì‚¬67aa33ba,1.414,225,537,122,7,1994,0,0
¤ì‚¬67aa33bb,1.414,207,615,168,11,1993.55,0,0
¤ì‚¬67aa34aa,1.414,279,1013,285,19,1996.63,1,3
¤ì‚¬67aa34ab,2.199,406,1109,290,16,1994.31,1,17
¤ì‚¬67aa34ba,0.31,89,295,44,17,1998.18,1,4
¤ì‚¬67aa34bb,0.31,38,190,0,16,1999.75,3,0
¤ì‚¬67aa35aa,1.504,362,895,175,11,1993,0,0
¤ì‚¬67aa35ab,1.504,199,748,186,54,1998.94,0,0
¤ì‚¬67aa35ba,1.504,22,274,42,16,2013.81,1,0
¤ì‚¬67aa35bb,2.064,,,,,,0,0
¤ì‚¬67aa36aa,2.581,,,,,,0,0
¤ì‚¬67aa36ab,1.368,,,,1,1994,0,0
¤ì‚¬67aa36ba,1.368,9,164,0,3,2019.33,1,0
¤ì‚¬67aa36bb,1.368,196,404,23,77,1991.69,3,40
¤ì‚¬67aa37aa,0.762,303,524,28,109,1995.1,6,23
¤ì‚¬67aa37ab,0.762,237,653,92,116,1992.23,4,30
¤ì‚¬67aa37ba,0.198,584,1329,177,256,1992.14,5,53
¤ì‚¬67aa37bb,0.447,388,849,94,127,1991.1,6,23
¤ì‚¬67aa38aa,0.447,571,1323,124,275,1990.34,4,41
¤ì‚¬67aa38ab,0.69,641,1151,83,491,1987.74,5,60
¤ì‚¬67aa38ba,0.69,356,694,76,250,1990.42,3,47
¤ì‚¬67aa38bb,3.975,230,765,98,81,1997.08,3,11
¤ì‚¬67aa39aa,1.322,0,18,,2,1998,0,0
¤ì‚¬67aa39ab,0.207,48,242,25,35,2003.26,2,0
¤ì‚¬67aa39ba,0.207,196,743,96,105,2002.61,1,5
¤ì‚¬67aa39bb,3.506,102,398,54,50,2002.7,2,5
¤ì‚¬67aa40aa,3.506,66,212,30,22,2001.05,0,0
¤ì‚¬67aa40ab,3.506,182,826,166,112,2004.88,5,0
¤ì‚¬67aa40ba,1.674,176,741,165,105,2006.29,3,0
¤ì‚¬67aa40bb,1.674,129,392,90,60,2004.9,4,1
¤ì‚¬67aa41aa,1.634,25,75,17,12,2006.33,3,0
¤ì‚¬67ab26ba,2.713,,,,,,0,0
¤ì‚¬67ab26bb,2.908,,,,,,0,0
¤ì‚¬67ab27aa,1.045,,,,,,0,0
¤ì‚¬67ab27ab,6.101,0,0,,,,0,0
¤ì‚¬67ab27ba,6.001,,,,,,0,0
¤ì‚¬67ab27bb,6.001,,,,,,0,0
¤ì‚¬67ab28aa,5.605,,,,,,0,0
¤ì‚¬67ab28ab,5.605,,,,,,0,0
¤ì‚¬67ab28ba,5.605,,,,,,0,0
¤ì‚¬67ab28bb,5.391,,,,,,0,0
¤ì‚¬67ab29aa,1.489,,,,,,0,0
¤ì‚¬67ab29ab,1.489,,,,,,0,0
¤ì‚¬67ab29ba,0.793,101,414,57,63,1998.38,1,12
¤ì‚¬67ab29bb,0.403,,,,,,0,0
¤ì‚¬67ab30aa,1,97,254,67,12,1996.08,0,0
¤ì‚¬67ab30ab,1,229,1146,369,24,1992.71,0,0
¤ì‚¬67ab30ba,1,293,1138,342,21,1992.71,2,0
¤ì‚¬67ab30bb,0.902,358,1130,245,15,1991.87,0,0
¤ì‚¬67ab31aa,1.291,269,851,190,12,1991.58,1,0
¤ì‚¬67ab31ab,1.291,328,1455,402,21,1991.48,0,0
¤ì‚¬67ab31ba,1.291,124,505,146,19,1995.26,1,0
¤ì‚¬67ab31bb,2.786,49,218,40,36,2002.36,1,6
¤ì‚¬67ab32aa,2.58,,,,,,0,0
¤ì‚¬67ab32ab,2.279,23,72,10,6,2003.83,0,0
¤ì‚¬67ab32ba,2.279,16,49,9,18,2003.83,1,4
¤ì‚¬67ab32bb,2.279,26,85,15,15,2006.8,2,7
¤ì‚¬67ab33aa,1.797,23,87,14,14,2003.5,1,7
¤ì‚¬67ab33ab,2.136,101,298,66,57,2004.35,1,17
¤ì‚¬67ab33ba,1.414,,12,0,7,2005,0,2
¤ì‚¬67ab33bb,1.414,,,,10,2006.4,0,0
¤ì‚¬67ab34aa,1.414,68,285,90,14,1995.86,0,2
¤ì‚¬67ab34ab,0.892,535,1123,195,21,1994,3,1
¤ì‚¬67ab34ba,0.892,400,876,77,94,1997.48,3,17
¤ì‚¬67ab34bb,0.892,133,535,39,103,1997.29,3,25
¤ì‚¬67ab35aa,1.772,485,905,151,31,1993.61,3,1
¤ì‚¬67ab35ab,1.772,264,909,256,21,2001.43,1,0
¤ì‚¬67ab35ba,1.504,156,772,276,61,2012.34,3,0
¤ì‚¬67ab35bb,2.115,31,133,26,26,2010.65,1,2
¤ì‚¬67ab36aa,2.675,,,,,,0,3
¤ì‚¬67ab36ab,1.485,,,,,,0,0
¤ì‚¬67ab36ba,1.485,140,362,26,43,2002.65,2,14
¤ì‚¬67ab36bb,1.485,646,1368,135,184,1996.58,2,37
¤ì‚¬67ab37aa,0.762,305,546,25,176,1993.24,4,29
¤ì‚¬67ab37ab,0.762,140,249,16,107,1990.67,1,16
¤ì‚¬67ab37ba,0.198,647,1066,96,488,1989.98,5,82
¤ì‚¬67ab37bb,0.447,587,1117,118,342,1989.44,7,58
¤ì‚¬67ab38aa,0.447,402,736,68,254,1988.37,4,45
¤ì‚¬67ab38ab,0.606,452,898,132,224,1990.39,6,42
¤ì‚¬67ab38ba,0.606,724,1456,130,570,1989.18,4,84
¤ì‚¬67ab38bb,0.907,389,953,114,309,1989.47,3,48
¤ì‚¬67ab39aa,1.322,,,,,,0,0
¤ì‚¬67ab39ab,0.207,40,138,14,14,2004.79,2,1
¤ì‚¬67ab39ba,0.207,123,406,41,49,2003,1,4
¤ì‚¬67ab39bb,0.207,,,,,,0,0
¤ì‚¬67ab40aa,0.858,,,,,,0,0
¤ì‚¬67ab40ab,1.674,26,85,21,18,2001.18,1,2
¤ì‚¬67ab40ba,1.67,44,123,16,16,2004.94,1,1
¤ì‚¬67ab40bb,2.316,59,206,22,31,2005.52,1,1
¤ì‚¬67ab41aa,2.316,,,,,,0,0
¤ì‚¬67ab41ab,1.083,,,,,,0,0
¤ì‚¬67ba26ba,2.713,,,,,,0,0
¤ì‚¬67ba26bb,6.396,,,,,,0,0
¤ì‚¬67ba27aa,6.356,,,,,,0,0
¤ì‚¬67ba27ab,5.96,,,,,,0,0
¤ì‚¬67ba27ba,6.001,,,,,,0,0
¤ì‚¬67ba27bb,6.001,,,,,,0,0
¤ì‚¬67ba28aa,5.605,,,,,,0,0
¤ì‚¬67ba28ab,5.605,,,,,,0,0
¤ì‚¬67ba28ba,5.605,,,,,,0,0
¤ì‚¬67ba28bb,5.172,,,,,,0,0
¤ì‚¬67ba29aa,5.26,,,,,,0,0
¤ì‚¬67ba29ab,1.134,,,,,,0,0
¤ì‚¬67ba29ba,0.793,,,,,,0,0
¤ì‚¬67ba29bb,1.362,10,24,8,5,1990.6,1,0
¤ì‚¬67ba30aa,1.373,116,283,58,37,2001.97,2,0
¤ì‚¬67ba30ab,1.373,241,759,207,16,1995.56,1,0
¤ì‚¬67ba30ba,1.373,235,855,216,21,1992.86,3,0
¤ì‚¬67ba30bb,1.394,256,771,128,25,1994.04,3,0
¤ì‚¬67ba31aa,1.394,249,1022,293,20,1991.85,1,0
¤ì‚¬67ba31ab,1.141,73,274,75,6,1998,0,0
¤ì‚¬67ba31ba,1.604,10,18,0,7,1999.43,1,0
¤ì‚¬67ba31bb,1.836,97,350,58,48,2004.29,1,13
¤ì‚¬67ba32aa,2.58,8,15,0,2,2002.5,0,0
¤ì‚¬67ba32ab,2.92,62,144,15,21,2002.1,0,4
¤ì‚¬67ba32ba,2.92,143,373,46,30,2002.63,2,17
¤ì‚¬67ba32bb,2.97,42,91,20,12,2004.33,1,8
¤ì‚¬67ba33aa,2.97,80,266,42,48,2004.48,2,17
¤ì‚¬67ba33ab,2.136,41,113,13,23,2002.48,2,14
¤ì‚¬67ba33ba,1.414,,,,,,0,0
¤ì‚¬67ba33bb,1.414,,,,5,2001,0,0
¤ì‚¬67ba34aa,1.414,11,34,0,6,2003.5,0,2
¤ì‚¬67ba34ab,0.892,277,756,119,20,1996.55,0,1
¤ì‚¬67ba34ba,0.892,250,617,89,74,1995.82,1,18
¤ì‚¬67ba34bb,0.892,130,472,60,112,1996.36,1,8
¤ì‚¬67ba35aa,1.772,553,1569,341,20,1994.5,0,0
¤ì‚¬67ba35ab,1.772,399,1284,308,23,2003.61,0,0
¤ì‚¬67ba35ba,1.293,126,787,296,35,2012.77,3,0
¤ì‚¬67ba35bb,14.277,14,88,30,17,2012.5,0,0
¤ì‚¬67ba36aa,14.277,,,,,,0,0
¤ì‚¬67ba36ab,14.277,,,,,,0,0
¤ì‚¬67ba36ba,2.772,140,313,23,49,1998,1,10
¤ì‚¬67ba36bb,1.485,756,1458,120,259,1995.34,2,64
¤ì‚¬67ba37aa,1.203,785,1467,138,162,1995.06,0,49
¤ì‚¬67ba37ab,1.04,242,693,66,163,1991.17,2,30
¤ì‚¬67ba37ba,0.361,614,1203,129,470,1989.5,5,79
¤ì‚¬67ba37bb,0.327,738,1114,68,587,1986.74,5,83
¤ì‚¬67ba38aa,0.362,395,723,71,176,1988.41,5,36
¤ì‚¬67ba38ab,0.642,390,951,160,160,1993.18,5,45
¤ì‚¬67ba38ba,0.642,593,1127,125,349,1988.36,4,64
¤ì‚¬67ba38bb,1.274,637,1291,158,537,1988.95,3,45
¤ì‚¬67ba39aa,1.322,126,711,209,51,2005,1,3
¤ì‚¬67ba39ab,0.447,,,,,,0,0
¤ì‚¬67ba39ba,0.447,,,,,,0,2
¤ì‚¬67ba39bb,0.447,,,,,,0,0
¤ì‚¬67ba40aa,1.469,0,0,,6,2006.83,1,1
¤ì‚¬67ba40ab,1.469,,,,,,0,0
¤ì‚¬67ba40ba,1.469,,,,7,2000.29,0,1
¤ì‚¬67ba40bb,1.793,,,,10,1991.3,0,0
¤ì‚¬67ba41aa,1.793,,,,,,0,2
¤ì‚¬67ba41ab,1.083,56,207,22,1,2017,0,0
¤ì‚¬67ba41ba,1.083,684,1444,122,23,2017,0,0
¤ì‚¬67ba41bb,1.083,,,,,,0,0
¤ì‚¬67bb26bb,6.259,,,,,,0,0
¤ì‚¬67bb27aa,6.129,,,,,,0,0
¤ì‚¬67bb27ab,6.129,,,,,,0,0
¤ì‚¬67bb28bb,4.901,,,,,,0,0
¤ì‚¬67bb29aa,5.025,,,,,,0,0
¤ì‚¬67bb29ab,1.134,,,,,,0,0
¤ì‚¬67bb29ba,0.973,,,,,,0,0
¤ì‚¬67bb29bb,1.362,47,118,27,13,1999,0,0
¤ì‚¬67bb30aa,1.75,201,561,119,17,1996.29,0,0
¤ì‚¬67bb30ab,1.75,426,1604,383,35,1994,2,0
¤ì‚¬67bb30ba,1.75,167,636,193,22,1997.5,0,0
¤ì‚¬67bb30bb,1.394,289,1014,226,21,1992.33,0,0
¤ì‚¬67bb31aa,1.394,123,426,71,38,1998.16,1,15
¤ì‚¬67bb31ab,1.353,0,6,,3,1996.67,0,0
¤ì‚¬67bb31ba,1.604,16,18,0,21,2001.24,1,4
¤ì‚¬67bb31bb,1.604,66,155,32,33,2004.27,1,12
¤ì‚¬67bb32aa,2.558,,,,4,2006.5,0,1
¤ì‚¬67bb32ab,2.873,61,192,36,22,2007.27,1,21
¤ì‚¬67bb32ba,2.873,,,,,,0,0
¤ì‚¬67bb32bb,2.97,,,,,,0,0
¤ì‚¬67bb33aa,2.97,,6,0,2,2006.5,0,1
¤ì‚¬67bb33ab,2.433,17,55,11,11,2007.09,0,5
¤ì‚¬67bb33ba,1.873,,,,,,0,0
¤ì‚¬67bb33bb,1.873,,,,,,0,0
¤ì‚¬67bb34aa,1.873,55,163,27,31,2006.03,1,12
¤ì‚¬67bb34ab,0.892,120,376,49,32,2003.53,3,15
¤ì‚¬67bb34ba,0.892,212,713,88,105,1996.26,0,26
